"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","p_adjusted","symbol","UniProt","label"
"ADGRL1_O94910_MS",-0.0509970815820228,-0.0877832648415468,0.0110114007232962,-4.63129831195147,4.65729682274142e-06,0.824084524054397,0.822654316932888,492,-0.072632252605201,-0.0293619105588446,-675.330969500514,6.63828786565397e-05,"ADGRL1","O94910","ADGRL1"
"ADGRL2_O95490_MS",0.0437876303650641,0.0649465899650731,0.0245222423720925,1.78562913214236,0.0747751488858414,0.352236784677888,0.346970417073643,492,-0.00439360660232818,0.0919688673324564,120.514526304244,0.19085107357496,"ADGRL2","O95490","ADGRL2"
"ADGRL3_Q9HAR2_MS",-0.0354846606926819,-0.058769331931133,0.0123165341650879,-2.88105892591649,0.00413648065233152,0.796256704403542,0.794600254845847,492,-0.059684154451068,-0.0112851669342957,-563.991602819809,0.0198865483142969,"ADGRL3","Q9HAR2","ADGRL3"
"ADH1B_P00325_MS",0.061634461103487,0.0418838486808449,0.0665309862654817,0.926402336161742,0.354699584952294,0.0180614742070151,0.00992947813419542,483,-0.0690914515272607,0.192360373734235,1084.54353258866,0.559557256386159,"ADH1B","P00325","ADH1B"
"ADIPOQ_Q15848_MS",0.0107794784777635,0.0120283192397794,0.0394384568742869,0.273324042878348,0.784718829846376,0.0517118554712233,0.0440021957596073,492,-0.0667090972999074,0.0882680542554343,592.824406670589,0.886664512491282,"ADIPOQ","Q15848","ADIPOQ"
"ADIRF_Q15847_MS",-0.037599642584153,-0.06572019297424,0.0208610001070307,-1.8023892618399,0.0720960642606202,0.348991621117164,0.343698870069336,492,-0.0785872804307433,0.00338799526243742,-40.2144441348714,0.1858884510363,"ADIRF","Q15847","ADIRF"
"ADM_P35318_MS",-0.00159256799224703,-0.00280294865391016,0.0173804525999848,-0.0916298343259727,0.927029441616161,0.54181319026499,0.538088094250884,492,-0.0357416353007658,0.0325564993162717,-221.654464015841,0.965675548034539,"ADM","P35318","ADM"
"ADPGK_Q9BRR6_MS",0.0286375375547181,0.0358025925571592,0.0362309995923807,0.790415331536711,0.429686440080789,0.0452818746301307,0.037104417453515,467,-0.0425584331716811,0.0998335082811172,458.714059483114,0.626574463057289,"ADPGK","Q9BRR6","ADPGK"
"AEBP1_Q8IUX7_MS",0.0639690889178418,0.144668559212697,0.013916518397281,4.5966302125063,5.4650938878026e-06,0.514984878577777,0.511041666208491,492,0.0366259503709546,0.091312227464729,-442.590498541018,7.37423335260831e-05,"AEBP1","Q8IUX7","AEBP1"
"AFM_P43652_MS",-0.0665881533228658,-0.100221165994159,0.0229287069575576,-2.90413905355083,0.00384824853436836,0.416863549483123,0.412122602730954,492,-0.111638416121639,-0.0215378905240925,53.7268182177706,0.0187232092152922,"AFM","P43652","AFM"
"AGA_P20933_MS",0.015946047267844,0.0283296481703735,0.0202153385407153,0.788809311094512,0.430603393145919,0.36842576289986,0.363291013004737,492,-0.0237729964406026,0.0556650909762906,-71.4655479163083,0.627164644705287,"AGA","P20933","AGA"
"AGRN_O00468_MS",-0.0141946667017574,-0.0258842960870491,0.0125263881497315,-1.13318113187014,0.257690089522257,0.744518092755458,0.742441004078673,492,-0.0388064810142446,0.0104171476107298,-547.198101653824,0.459933634209037,"AGRN","O00468","AGRN"
"AGT_P01019_MS",0.0198918105031081,0.0327612955812988,0.016696010390728,1.19141100404171,0.234066689918146,0.629758562828122,0.626748469842985,492,-0.012912466562565,0.0526960875687812,-261.589774604208,0.429122264849933,"AGT","P01019","AGT"
"AHCY_P23526_MS",0.0510292951128835,0.0504462297662107,0.0431814033151485,1.18174239823702,0.237881120436296,0.111337578532476,0.104083191418455,490,-0.0338142658899497,0.135872856115717,678.199023980779,0.432588847945251,"AHCY","P23526","AHCY"
"AHI1_Q8N157_MS",0.0731527939288688,0.0713048687928926,0.0470440206627795,1.55498600881166,0.120635617062481,0.0357869661389765,0.0274206925262995,461,-0.0192945032624514,0.165600091120189,691.500109232635,0.271597874231881,"AHI1","Q8N157","AHI1"
"AHNAK_Q09666_MS",-0.00207910630374918,-0.00441119511383182,0.0194283558357806,-0.107014011958755,0.914821485358851,0.16801146020316,0.161247325733267,492,-0.0402518884745946,0.0360936758670963,-110.935309882705,0.958880728309847,"AHNAK","Q09666","AHNAK"
"AHNAK2_Q8IVF2_MS",-0.017879677117165,-0.0249726337328108,0.0320476576378824,-0.557909015354374,0.577164474226393,0.0342821192976435,0.0263009797877066,484,-0.0808493967021478,0.0450900424678178,372.652420944211,0.743590640250936,"AHNAK2","Q8IVF2","AHNAK2"
"AHSG_P02765_MS",-0.0304909877462431,-0.0594356389431275,0.017091285816071,-1.7840078314981,0.075038583076559,0.456516379998766,0.452097813982496,492,-0.0640719009223851,0.00308992542989896,-238.331228149496,0.191282231923118,"AHSG","P02765","AHSG"
"AIF1_P55008_MS",0.0551640009907802,0.0738265424734604,0.0313806286196095,1.75789980689898,0.0794310677608991,0.195542992566015,0.188532473982712,459,-0.00650350812832618,0.116831510109887,309.955991143593,0.199960797447836,"AIF1","P55008","AIF1"
"AJAP1_Q9UKB5_MS",-0.0964478424758436,-0.108846336980795,0.0217309264594295,-4.43827568308727,1.12021311786811e-05,0.705500075610077,0.703105767281704,492,-0.139144709319241,-0.0537509756324463,0.395461855042139,0.000132591307050588,"AJAP1","Q9UKB5","AJAP1"
"AK1_P00568_MS",-0.0270854872704838,-0.0261994605097445,0.0454049632630834,-0.596531421323838,0.551098598802263,0.0688672546754151,0.0611878093531505,485,-0.116300214253693,0.0621292397127259,715.777612266004,0.723830995441779,"AK1","P00568","AK1"
"AKAP12_Q02952_MS",0.0102480017373198,0.0152680106469717,0.0290764076647399,0.352450751670649,0.724651481235259,0.0827169337381567,0.0752441592675919,491,-0.046881534074946,0.0673775375495856,288.191319632748,0.847310570779991,"AKAP12","Q02952","AKAP12"
"AKR1A1_P14550_MS",0.0354648946911397,0.057782261380243,0.0263480316851151,1.34601685298469,0.178916950449433,0.0976517617435191,0.0903155972048486,492,-0.0163036482904607,0.08723343767274,191.896663925598,0.351922164926775,"AKR1A1","P14550","AKR1A1"
"AKR1B1_P15121_MS",0.0512514331198036,0.104543087411359,0.0169035733086977,3.03198810002097,0.00255765343319279,0.417867616370576,0.413134832763833,492,0.0180393369817718,0.0844635292578354,-249.308660238739,0.0137276030956554,"AKR1B1","P15121","AKR1B1"
"ALAD_P13716_MS",0.00104408738285801,0.000658954254354577,0.0708681392394034,0.0147328177946216,0.98825132178301,0.0226954103551576,0.0147336621706784,491,-0.138198144508664,0.14028631927438,1171.67899263332,0.993651602229911,"ALAD","P13716","ALAD"
"ALB_P02768_MS",0.00876426714822829,0.0210626501026057,0.00982359218035848,0.89216520671041,0.372740515771023,0.727088672014492,0.724869880730057,492,-0.0105371007907628,0.0280656350872194,-788.790411164811,0.576338276486288,"ALB","P02768","ALB"
"ALCAM_Q13740_MS",-0.0273601287051536,-0.0464360644613718,0.0114027636236715,-2.39942961269104,0.0167915639259949,0.816607790515725,0.815116796942682,492,-0.0497642485200903,-0.00495600889021693,-640.61593331963,0.0604027209404166,"ALCAM","Q13740","ALCAM"
"ALDH1A1_P00352_MS",-0.0305284807476586,-0.049544150039184,0.024533956297006,-1.2443358249311,0.21396965040012,0.225221387837363,0.218909545783085,491,-0.0787329753003355,0.0176760138050184,120.02013447316,0.402485662090932,"ALDH1A1","P00352","ALDH1A1"
"ALDOA_P04075_MS",0.0800891485037136,0.108676484887645,0.0161786234921899,4.95030671443562,1.01968739229395e-06,0.764010298787941,0.762091683330932,492,0.0483014318481381,0.111876865159289,-292.879859611742,1.81039235263416e-05,"ALDOA","P04075","ALDOA"
"ALDOC_P09972_MS",0.011632393552407,0.0173618208303912,0.0133977718398899,0.86823344145728,0.385689850508266,0.80420408695489,0.802612250263466,492,-0.0146915131302635,0.0379563002350775,-480.350665924192,0.586944554457692,"ALDOC","P09972","ALDOC"
"AMBP_P02760_MS",-0.00186298339948216,-0.00321234536196887,0.0193405083807403,-0.0963254617100636,0.923301312604855,0.45543670783124,0.45100936399247,492,-0.0398631631229635,0.0361371963239992,-115.439982460657,0.964273403876278,"AMBP","P02760","AMBP"
"AMIGO2_Q86SJ2_MS",-0.0455578929228605,-0.0510613141946102,0.0402897269671792,-1.13075705278353,0.258755660765888,0.0795583480494895,0.0714308279439662,453,-0.12473585130628,0.033620065460559,529.333889537349,0.460401375892631,"AMIGO2","Q86SJ2","AMIGO2"
"AMPH_P49418_MS",0.0597386126813677,0.0937425722754895,0.0248590777356687,2.40309046524491,0.0166271336406699,0.256629308472195,0.250573335425125,491,0.010895317177501,0.108581908185234,132.43999419456,0.0600952115869925,"AMPH","P49418","AMPH"
"AMY1A_P04745_MS",0.0117712772305016,0.0300959550563668,0.0147582010063011,0.79760922252487,0.425483641564076,0.306058239248682,0.300393408548672,490,-0.0172258889391981,0.0407684434002013,-384.538835880336,0.624042674293978,"AMY1A","P04745","AMY1A"
"ANG_P03950_MS",0.0861678929324707,0.179871858564076,0.0208032567002748,4.14203863240953,4.05162708372801e-05,0.0766119395869658,0.0691047195836079,492,0.0452937091787807,0.127042076686161,-42.9696586742681,0.000397692774228111,"ANG","P03950","ANG"
"ANGPTL1_O95841_MS",0.0277660955135988,0.0560692828977911,0.0216044090678889,1.28520504431978,0.199334026486648,0.0820565851036479,0.0744859177642966,485,-0.014683701118929,0.0702158921461266,-12.5238142134073,0.382419023326042,"ANGPTL1","O95841","ANGPTL1"
"ANGPTL2_Q9UKU9_MS",0.00900362949288737,0.0180053961856546,0.0177496060356073,0.50725799067457,0.612201097328006,0.383073152147997,0.378057486718306,492,-0.025870749509773,0.0438780084955477,-200.763407399457,0.765579393619423,"ANGPTL2","Q9UKU9","ANGPTL2"
"ANGPTL4_Q9BY76_MS",0.076067553645174,0.12234756509167,0.024753559816755,3.07299451910291,0.00223676820804351,0.223836544388867,0.217526272392028,492,0.0274318247741922,0.124703282516156,129.84694581958,0.0123357461936787,"ANGPTL4","Q9BY76","ANGPTL4"
"ANGPTL7_O43827_MS",0.0576296488520394,0.0914294893834879,0.0282687872374129,2.03863180857537,0.0420208609499635,0.0151250369926273,0.00711792347224227,492,0.00208721044042675,0.113172087263652,261.839173903801,0.122727593885608,"ANGPTL7","O43827","ANGPTL7"
"ANKRD2_Q9GZV1_MS",-0.0545955584771061,-0.0514073045528731,0.0509315524127444,-1.0719398072666,0.284353956975917,0.0236387550011323,0.0144710437804858,426,-0.154703983845508,0.0455128668912955,672.622797501104,0.48773932959259,"ANKRD2","Q9GZV1","ANKRD2"
"ANPEP_P15144_MS",-0.00172905590266764,-0.00599933357810963,0.0124349672843825,-0.139047885139128,0.889469206172253,0.0884859940419409,0.0810753110666722,492,-0.0261612467406657,0.0227031349353304,-554.47917633078,0.944536030059097,"ANPEP","P15144","ANPEP"
"ANTXR1_Q9H6X2_MS",0.0255959962136603,0.0618023521169803,0.0169512556736749,1.50997641156523,0.131691376182373,0.179731973759396,0.173063128017602,492,-0.00770978610899,0.0589017785363106,-246.508687321912,0.28728412308,"ANTXR1","Q9H6X2","ANTXR1"
"ANTXR2_P58335_MS",0.0502997892095347,0.0527828202175198,0.0440424852167633,1.14207427128544,0.254010888281436,0.0134829702811607,0.00499680228357924,465,-0.0362471613574374,0.136846739776507,636.781289264975,0.455374701400909,"ANTXR2","P58335","ANTXR2"
"ANXA1_P04083_MS",0.00961980920897309,0.0104450699867478,0.0421430949657534,0.228265371036237,0.819537559283238,0.00321984434940705,-0.00512141218323392,478,-0.0731888131182217,0.0924284315361679,627.454191804112,0.907905867536549,"ANXA1","P04083","ANXA1"
"ANXA2_P07355_MS",0.0194537341669534,0.0307930957852518,0.0268132211222414,0.725527681969423,0.468474022747814,0.119610259692357,0.11243804184871,491,-0.0332290763785492,0.0721365447124559,208.15573491375,0.659382073742403,"ANXA2","P07355","ANXA2"
"ANXA5_P08758_MS",0.0160241726052527,0.0257845337754657,0.0246385504776764,0.650369940381486,0.515756864622139,0.23036688374545,0.224109703938503,492,-0.0323855862204321,0.0644339314309375,125.217887090473,0.694547435414756,"ANXA5","P08758","ANXA5"
"AOC3_Q16853_MS",0.00987627870195544,0.0201877626843061,0.0217197414898502,0.454714376161921,0.649515706259953,0.0365385070075765,0.0286895335412432,491,-0.032798826269223,0.0525513836731339,-1.18055534502116,0.792640021376592,"AOC3","Q16853","AOC3"
"AP1B1_Q10567_MS",0.0241293570073402,0.0341329021669016,0.029878648981444,0.807578583031838,0.4197234770532,0.125292305426579,0.11818086075525,492,-0.0345761335019132,0.0828348475165937,316.892731590176,0.618282618308353,"AP1B1","Q10567","AP1B1"
"AP2A1_O95782_MS",0.0377440570118678,0.0341963699460186,0.0489341914793374,0.771322788234998,0.440902405992825,0.0774157303841595,0.0695806198141736,471,-0.0584122850308356,0.133900399054571,753.28816182665,0.635602898667719,"AP2A1","O95782","AP2A1"
"AP2A2_O94973_MS",0.0180584653555327,0.0233057749351299,0.0319932664209045,0.564445815502392,0.572709573680597,0.170240958993025,0.163453563974563,489,-0.0448027709011803,0.0809197016122458,379.779208409455,0.740207009661257,"AP2A2","O94973","AP2A2"
"AP2B1_P63010_MS",0.0178863522261493,0.0297294705772423,0.0137188878971069,1.30377566755402,0.192919771429911,0.745402163645368,0.743332262536794,492,-0.00906848243659911,0.0448411868888977,-456.807627395968,0.372941372850181,"AP2B1","P63010","AP2B1"
"AP5B1_Q2VPB7_MS",-0.001707984003153,-0.00222676735101797,0.0292654660348544,-0.058361756519402,0.953485656176662,0.329016707059346,0.323219875154891,463,-0.0592175768520265,0.0558016088457205,251.392379003176,0.976344420638909,"AP5B1","Q2VPB7","AP5B1"
"APCS_P02743_MS",-0.0280898654642106,-0.0249769558536154,0.0379545707989748,-0.740091769525933,0.459597319419964,0.442308578221417,0.437774501621591,492,-0.102662905805017,0.0464831748765954,554.703051639718,0.654166648738401,"APCS","P02743","APCS"
