"apt_name","UniProt","symbol","label","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y","acme.x","acme_p.x","p_adjusted.x","ade.x","ade_p.x","ade_p_adjusted.x","prop_m.x","prop_m_p.x","prop_m_p_adjusted.x","acme.y","acme_p.y","p_adjusted.y","ade.y","ade_p.y","ade_p_adjusted.y","prop_m.y","prop_m_p.y","prop_m_p_adjusted.y","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y"
"seq.10022.207","Q9Y253","POLH","POLH",0.0260056572670095,0.564688484697986,0.840855169798292,0.0246577179559948,0.585168980692953,0.852761757221077,-0.0484491745645798,0.29716903600822,0.703110239467321,-0.047710766681862,0.305143888901888,0.70430834708035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0433842518642401,0.381581610057853,0.773153165638766,NA,NA,NA,0.0560727543248388,0.426000392498695,0.898790077079487,0.0282352189001392,0.691600973620834,0.938604955337099,-0.109656316108295,0.340076967916416,0.735529160779983,NA,NA,NA
"seq.10023.32","P11473","VDR","VDR",-0.0301784987420804,0.508583786593018,0.813213927040088,-0.0312690609626413,0.49396155831272,0.803059574270959,-0.028931320893049,0.538779090270469,0.844632165401413,-0.03013417098642,0.522560590791895,0.838808671854092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0217161930839621,0.663099330976851,0.904824854885747,NA,NA,NA,0.0352371105928281,0.616639035909187,0.942950330940056,-0.0854528770285989,0.23281971309116,0.730444276429415,-0.0998478418088247,0.418302029590905,0.789668381852745,NA,NA,NA
"seq.10024.44","Q86XE5","HOGA1","HOGA1",0.0201738015177429,0.658616524845659,0.88632516439566,0.0191755367925402,0.674718309804168,0.889741238661198,-0.0394926957304398,0.400789754957923,0.773477678991685,-0.0389719170351654,0.407593300226815,0.775076270465244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0339534665740722,0.495158372376552,0.826587704574515,NA,NA,NA,0.003305153726076,0.962852178775978,0.995842935366288,-0.073892085471129,0.299481189174588,0.777679117211249,0.303414041243318,0.0080750010972646,0.233534795756299,NA,NA,NA
"seq.10025.1","P09622","DLD","DLD_1",0.0420829736690585,0.26767387465465,0.642082376311861,0.0419204093743413,0.270223482921895,0.642276695949758,-0.0069212712220101,0.859749417962428,0.964678375893168,-0.005635673864561,0.885624689603815,0.970483734019825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0327726912254957,0.433660471632517,0.799801654643769,NA,NA,NA,0.0257071999382892,0.688672389612372,0.955916998272929,0.0405898228648153,0.468387097834589,0.86912888632832,0.054408727722266,0.568270840770353,0.86031859414215,NA,NA,NA
"seq.10030.8","Q9UIF7","MUTYH","MUTYH",0.0441383576777425,0.326479191206324,0.686357811425264,0.0431214468553777,0.338414487661891,0.693153168939829,-0.029262879922419,0.527801815836205,0.838063694064244,-0.0275756456892148,0.552181230503789,0.851532655423392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0571319696240056,0.245859129149461,0.677414431109615,NA,NA,NA,-0.0106785860247413,0.878757996490425,0.984779915934811,0.109430943262597,0.11776609967447,0.623039968139809,-0.0675730501993192,0.576762236426424,0.863951133217688,NA,NA,NA
"seq.10035.6","Q13115","DUSP4","DUSP4",-0.0131411295864518,0.751878304200094,0.915270316781276,-0.0124191070069873,0.765275101248996,0.922370325697361,0.0314286077147496,0.462614431162847,0.806255055268263,0.0311231681307999,0.467525540998539,0.809296620271482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121535139005269,0.775637325374093,0.93912417818281,NA,NA,NA,-0.0224923433830977,0.701252269735948,0.959018699755458,0.0516832411482502,0.412113792826595,0.844798772601659,-0.14941292258584,0.227288151598189,0.650389445775931,NA,NA,NA
"seq.10036.201","Q9H4I2","ZHX3","ZHX3",-0.102847058131464,0.0214920412391846,0.225913522393722,-0.103566938367139,0.0207533699181882,0.218211111919201,-0.0212500738949622,0.645923370841921,0.890865535135062,-0.0244881720384229,0.595014721266522,0.870051689076004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.118447745402475,0.0154599490581801,0.249171966568235,NA,NA,NA,-0.0951240932151486,0.177812139645087,0.845348716239017,-0.139804748769802,0.0467614505016826,0.460970455892771,0.0278106530387956,0.809677243859394,0.950609376825442,NA,NA,NA
"seq.10037.98","Q96PQ1","SIGLEC12","SIGLEC12_1",-0.0234588648443366,0.609241760934291,0.866542170987689,-0.0242291289869748,0.597963055544625,0.857849716353405,-0.0261319698820581,0.580659271059947,0.864461310303014,-0.0268699190495641,0.570481696290643,0.855338092004858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0547916761128579,0.273309253789062,0.699107413572092,NA,NA,NA,-0.0884820255833303,0.212659290096216,0.848424385734354,-0.0334190786425797,0.638142894149928,0.920021963958485,0.123843613376408,0.305646369656153,0.709571001575868,NA,NA,NA
"seq.10039.32","P00491","PNP","PNP_1",-0.0202158977474573,0.215860478938927,0.587208211004511,-0.0202066770923433,0.216749980060607,0.583742552584666,0.0009393455235869,0.955558678888491,0.989809311950924,0.0003196557099506,0.984868245902466,0.996956267164957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0077096888789923,0.65333963146271,0.900241954833713,NA,NA,NA,-0.0091210370471597,0.700685866713397,0.958978346359563,-0.0022041673264788,0.927489898890985,0.984310508929378,-0.126626809619188,0.0107631681011819,0.241443960031613,NA,NA,NA
"seq.10040.63","Q9H3D4","TP63","TP63",-0.0004904314446318,0.99151187198859,0.999011806384918,4.14007804492216e-06,0.999928419628471,0.999966235239744,0.0230569044844762,0.627937676482041,0.885849336400401,0.0230569990916477,0.628382245755408,0.886160706395245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053387078045088,0.288500838339023,0.710283409023244,NA,NA,NA,0.0277061840034932,0.698282030591706,0.958242113432904,0.0824878524136602,0.243910027998507,0.743539291244813,0.0536857376018307,0.667037136818375,0.897577242897325,NA,NA,NA
"seq.10041.3","P41235","HNF4A","HNF4A",-0.0074025807642552,0.868325716172167,0.962993275923717,-0.0073360515405485,0.869689616346829,0.965301429851577,0.0025313710346419,0.956153488796334,0.989905675223154,0.0023063921135055,0.960104977856501,0.990076520949015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0227972213454029,0.636168731180421,0.892965165057681,NA,NA,NA,-0.0265791686562767,0.695922843708085,0.957107403513951,-0.0154000460714114,0.823937907545543,0.965293074928144,0.119573028594991,0.326279319095288,0.727489369014457,NA,NA,NA
"seq.10042.8","Q96BR1","SGK3","SGK3",0.0169271686165235,0.66685805667638,0.889561473334289,0.0189529605113117,0.629594883438376,0.872142750684269,0.0597546644161498,0.14008604323238,0.548003144019579,0.0604299862210529,0.136218717971543,0.535468350575048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0113361486907936,0.786464370822842,0.942085551234796,NA,NA,NA,-0.0208726624323411,0.736236828572604,0.963919208506813,0.0043489693222881,0.938407107625385,0.986090362110665,0.164505582307705,0.158089804416915,0.569482245551758,NA,NA,NA
"seq.10043.31","O60885","BRD4","BRD4",-0.0109779685111156,0.780560202772341,0.928691993662667,-0.0078310243527202,0.841583149385452,0.954422742124761,0.106745718855578,0.0083757149545296,0.26645014604257,0.106499689840287,0.0086228251131971,0.257447872744432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0101545566219388,0.815530731806732,0.951026928044246,NA,NA,NA,-0.0675119691603659,0.294968997256411,0.855847104352556,0.0498700791912227,0.393341212605525,0.835722595162452,0.0057608630960465,0.955466601030803,0.989209884818312,NA,NA,NA
"seq.10044.12","Q9GZT5","WNT10A","WNT10A",-0.0724716080992872,0.106772202443393,0.435443597232631,-0.0729623589144672,0.104891433499894,0.428032297463648,-0.0147754532527372,0.750105743314251,0.930418231727443,-0.0170130319694924,0.713479482954095,0.913420946590813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0964785597856826,0.0500297805209357,0.376904809819045,NA,NA,NA,-0.123074616385139,0.0741217665810535,0.755519634473889,-0.073247708499075,0.302976355433811,0.778540559760758,0.0722458023202023,0.534311048714298,0.850227459201545,NA,NA,NA
"seq.10045.47","Q13618","CUL3","CUL3",0.0021734750155779,0.935595013225458,0.985734271025286,0.0026243485239261,0.922363122338899,0.980843918044977,0.0155039601826135,0.576039573126577,0.863486905138094,0.0155846642088284,0.574620732563621,0.857540999163733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0302279086414221,0.297051638576784,0.717572767718989,NA,NA,NA,-0.007512011014179,0.824780608865002,0.980587299552777,0.0714731287080475,0.121666633136974,0.630404459177121,-0.138299136519345,0.0673166248700612,0.413312352089155,NA,NA,NA
"seq.10046.55","Q13490","BIRC2","BIRC2_1",0.717675572538903,1.13310927022024e-96,2.75156701118481e-93,0.718000522130671,1.65593876939905e-96,4.02117131169069e-93,-0.0085605679871703,0.844809248165258,0.958634793284097,0.0120404219675921,0.665399989426587,0.89822613585704,0.0210765343651742,0.69,0.976305084745763,-0.0443962743122523,0.528,0.825452054794521,-0.903806578161053,0.936,1,-0.0006666157672851,0.818,1,0.823030571884445,0,0,-0.000810609174109,0.818,1,0.741068824507782,7.88246746930265e-92,1.91412585046233e-88,-0.164221472935035,0.2002557107757,0.754886610656811,0.793761321267857,1.19796242244728e-58,4.36357812376421e-55,0.677150925748188,2.23903807037428e-36,5.4371307808922e-33,0.581219098493196,7.66932636396064e-09,1.86236808538178e-05,-0.0475088524966915,0.123596929764008,0.504264644284709
"seq.10047.12","P19878","NCF2","NCF2",-0.0029051645620241,0.948987433211244,0.988048227946822,-0.0037477038242745,0.934295501220642,0.984280712560902,-0.028631943377013,0.540757285250649,0.845549865432705,-0.0287487047863348,0.539713348591337,0.846531635850199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0133595431194962,0.787713626648076,0.942126706637865,NA,NA,NA,-0.0226778762631846,0.74866199042524,0.965994084351377,0.0532222432763163,0.451101884335103,0.857855859944708,-0.0288151877445225,0.808986731624323,0.950406118349169,NA,NA,NA
"seq.10048.7","Q13951","CBFB","CBFB",0.0093362861074083,0.830373667265056,0.947270931103341,0.0085352427728252,0.844899011757253,0.955907641039228,-0.0281401921373148,0.531233601620896,0.840398868145108,-0.0278792995262124,0.535635974854297,0.843881504501201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145416973254759,0.759260092150877,0.931055966295605,NA,NA,NA,0.0312680678666506,0.638491753625643,0.946249114088784,-0.0205216005634406,0.77198506521667,0.952470732469971,-0.0242381298784897,0.840794512363222,0.962323334260184,NA,NA,NA
"seq.10049.112","P54274","TERF1","TERF1",0.028058516277122,0.521774586148325,0.817794623775542,0.0282909299613017,0.519076656746358,0.816005821649068,0.0050752284530705,0.910538939870161,0.977184456072211,0.0062022599310632,0.890933845730627,0.971416516535056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0111689701522272,0.816137200943322,0.951026928044246,NA,NA,NA,-0.0429970949692662,0.536790639559428,0.921566856791324,0.0731706647241563,0.2786059660491,0.765156125359658,0.126276191154339,0.270725070600692,0.681160538696205,NA,NA,NA
"seq.10053.5","Q13418","ILK","ILK",-0.0377610889050052,0.114341752544681,0.450061378315993,-0.0366049140185582,0.125351831127791,0.46806155292976,0.0412041074448425,0.0946742989953259,0.491240931752813,0.0400815234473514,0.103654089447428,0.496425151960415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0273938586915928,0.282982446067288,0.707213420102982,NA,NA,NA,-0.0060364516612709,0.871824396233327,0.982964255158119,-0.0475234325644354,0.177115927858724,0.673648598701902,-0.106811826380759,0.121042477969979,0.5239420392224,NA,NA,NA
"seq.10054.3","Q9H2C0","GAN","GAN",0.0955304322038438,0.0373910565251897,0.282930182462317,0.0944102596352699,0.0397475918137747,0.286694263726088,-0.0480687602137068,0.310200217901276,0.71133722691933,-0.0456073457131066,0.334118174564346,0.728748152288657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114665235429677,0.0220173482663161,0.285911554581307,NA,NA,NA,0.127363477458515,0.070607764593037,0.755519634473889,0.0990158925076235,0.168426908837646,0.666815619045291,-0.0358901664122695,0.768360188940425,0.933539689197965,NA,NA,NA
"seq.10056.5","Q08050","FOXM1","FOXM1",-0.0266370026418208,0.0972372929235659,0.420450058682939,-0.0271053773450687,0.0916690111218282,0.404978014567931,-0.0154060551573946,0.35271871959916,0.747518483378423,-0.0162373113881319,0.326656904320719,0.722872280673279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.021226642357672,0.192769309766495,0.628649762849604,NA,NA,NA,-0.0359928562027344,0.146387781593846,0.818815434456525,-0.0051755396711968,0.808163554124922,0.960749264327686,-0.0769804776414276,0.165730379616562,0.578842285173585,NA,NA,NA
"seq.10058.1","P54725","RAD23A","RAD23A",-0.0114267136652676,0.61923992256834,0.872006568738549,-0.0111058845811441,0.629540330793355,0.872142750684269,0.0114628858227578,0.628767279565276,0.886235680071093,0.0111222952588118,0.639412871978966,0.887203675954489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103659633144713,0.667582142945536,0.906184604195576,NA,NA,NA,-0.014334936205978,0.681905868864088,0.954598102865091,0.0427001948144864,0.188359993191236,0.688106632731299,-0.163929602926925,0.0197174008817496,0.280771944092244,NA,NA,NA
"seq.10063.10","Q9NW38","FANCL","FANCL",0.100403629750413,0.0272917997889226,0.248825284696075,0.0992966605930522,0.0292804186154869,0.25036132583782,-0.0316196682300912,0.501973841376609,0.827593083946493,-0.0273276384947272,0.560525223217735,0.852970709879065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087783147899185,0.0778101300423425,0.457873018867904,NA,NA,NA,0.0114792873007223,0.870116111937371,0.982964255158119,0.0803580237117138,0.261347741281995,0.751591098553803,0.216650838291642,0.0683911863109571,0.414005720606554,NA,NA,NA
"seq.10064.12","O75884","RBBP9","RBBP9",-0.0348087512132858,0.385693359139294,0.732914882327725,-0.0340116061384197,0.397353997934692,0.740907057833179,0.0230136325193666,0.577575612813961,0.863724095873512,0.0216886259602767,0.60003996304572,0.874065140553313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0165522145357397,0.704978128283116,0.91712180095656,NA,NA,NA,-0.0086206768754733,0.89067783347375,0.988210176188892,-0.0313769948812626,0.610687742277845,0.910922142755669,0.0385476054374644,0.718800716408975,0.914477317768814,NA,NA,NA
"seq.10069.2","Q13526","PIN1","PIN1_1",-0.0170738070770007,0.676783642090168,0.89237444934423,-0.0185777405536112,0.650104452705325,0.880350918656452,-0.0516194024610128,0.221149666373274,0.637377514404117,-0.0521882492281905,0.216694232196606,0.628110498941911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0293926061001839,0.522475837488555,0.839256066449267,NA,NA,NA,-0.0248620630475228,0.705637636330848,0.960242726410077,-0.0220073374885356,0.731275726918504,0.947638926255027,-0.012110168504997,0.900608017435122,0.976910275017103,NA,NA,NA
"seq.10070.22","P16885","PLCG2","PLCG2",-0.0172107249121371,0.307219344567432,0.669924373503236,-0.0168463080627167,0.31801535438115,0.674305783626251,0.013150003164458,0.449381956197581,0.796726101460058,0.0126333677247894,0.467581259399131,0.809296620271482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0164957512783526,0.360792732383749,0.759426482350653,NA,NA,NA,-0.0447265131075076,0.0644355468096147,0.747580268150687,0.0157251261065333,0.561145042627857,0.894483968464374,-0.0442728793765443,0.372175633304057,0.754411142123622,NA,NA,NA
"seq.10073.22","Q9NUW8","TDP1","TDP1",0.0046451436837472,0.899204367935822,0.973069492039879,0.0037332440699815,0.918954928735422,0.979302157622204,-0.0353176659787958,0.349862426807016,0.745919460773139,-0.035214979308634,0.35193286513572,0.741744450084374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0080220821458534,0.840886344724939,0.958699301829864,NA,NA,NA,0.0057972480390804,0.917172707574034,0.99368276871295,0.0192615751637531,0.73671332488723,0.948359647255068,-0.019227816679091,0.84780621814138,0.964439147276694,NA,NA,NA
"seq.10074.128","P25440","BRD2","BRD2_1",0.0211774197811551,0.639525161749037,0.879208849818701,0.0204358314501894,0.651596258597665,0.880350918656452,-0.0307527527566797,0.509503602279614,0.8311092124064,-0.0302194449155283,0.517354227512467,0.83512642309513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0061937347567614,0.900145184765048,0.97232249585885,NA,NA,NA,-0.0306228032748644,0.663640168121925,0.949688960898696,0.0544517134574679,0.445691877294933,0.85692222304344,0.0578042473691857,0.634013218147733,0.887737159716484,NA,NA,NA
"seq.10075.75","Q9BR61","ACBD6","ACBD6_1",-0.0200996141214489,0.248697479914038,0.62153040863594,-0.0194461196987191,0.264313009951837,0.635695040442104,0.0232512874970546,0.195534354161412,0.605101512886287,0.0226549221353982,0.20730875299402,0.615421461108981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0293068737875141,0.0747266752955866,0.450472867765378,NA,NA,NA,-0.0304730783663377,0.205575636844368,0.848223781765432,-0.0293337222910193,0.193659595590889,0.693650887724458,-0.0016842987118553,0.980153746356826,0.994524285701582,NA,NA,NA
"seq.10076.1","O00189","AP4M1","AP4M1",-0.0110581519152194,0.679529349280013,0.894376027010822,-0.0120448350012577,0.652526539546904,0.880350918656452,-0.0383981867217418,0.1641752390447,0.570831133811576,-0.0387250786206083,0.161113636503903,0.565110937748553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0136898539708056,0.622742014574418,0.887175868269453,NA,NA,NA,0.0116074979954355,0.760662204345515,0.96878044731767,-0.0417966054855243,0.302607830484186,0.778540559760758,0.0157687369370231,0.853184559061973,0.966673894298632,NA,NA,NA
"seq.10078.5","O95817","BAG3","BAG3",-0.0282328879764356,0.470954129627412,0.792759891572493,-0.029060661993501,0.458508466287163,0.781341327930289,-0.0270888800460994,0.502559460442607,0.827593083946493,-0.0280031553740565,0.488662184497218,0.819103036446519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0304015797148192,0.466968620583197,0.815301182027298,NA,NA,NA,-0.081350584595641,0.129638597044398,0.802961806095022,0.0175021907133372,0.778887251747077,0.953670257065469,0.023196985783734,0.82371507139662,0.95558043837548,NA,NA,NA
"seq.10080.9","Q14232","EIF2B1","EIF2B1",-0.0264352799818279,0.293010489360013,0.660460394005474,-0.0263943888891953,0.294418771193885,0.657713186694382,0.0023367832018932,0.92825874435619,0.982389478976287,0.0016332579438776,0.949834312943503,0.987868847364943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0207921340728798,0.44976704342148,0.806705884664303,NA,NA,NA,-0.0368668419410965,0.329801118736377,0.870823178685939,-0.0061201007355481,0.882242306998262,0.976174849101205,-0.104650374079618,0.111191516004207,0.503865315054512,NA,NA,NA
